Attrition,Age,BusinessTravel,MaritalStatus,DistanceFromHome,Education,JobLevel,Department,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,PercentSalaryHike,NumCompaniesWorked,StandardHours,OverTime,TrainingTimesLastYear,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,40,Travel_Rarely,Single,2,1,1,Research & Development,804,86,2342,22929,20,0,8,Yes,2,5,4,2,2,3
0,27,Travel_Rarely,Single,7,3,2,Research & Development,975,55,6811,23398,19,8,8,No,2,9,7,6,0,7
0,29,Travel_Rarely,Divorced,10,3,1,Sales,1090,83,2297,17967,14,1,8,No,2,2,2,2,2,2
0,53,Travel_Rarely,Single,6,3,2,Research & Development,346,86,2450,10919,17,2,8,No,4,19,2,2,2,2
0,35,Non-Travel,Divorced,2,4,2,Research & Development,1225,61,5093,4761,11,2,8,No,2,16,1,0,0,0
0,32,Travel_Frequently,Married,24,4,2,Research & Development,430,80,5309,21146,15,1,8,No,2,10,10,8,4,7
0,38,Travel_Rarely,Married,2,5,1,Research & Development,268,92,3057,20471,13,6,8,Yes,0,6,1,0,0,1
0,34,Travel_Rarely,Divorced,8,5,2,Research & Development,167,32,5121,4187,14,3,8,No,3,7,0,0,0,0
0,52,Travel_Rarely,Married,3,4,4,Sales,621,31,16856,10084,11,1,8,No,3,34,34,6,1,16
0,25,Travel_Rarely,Single,26,1,2,Sales,883,32,6180,22807,23,1,8,No,5,6,6,5,1,4
0,45,Travel_Rarely,Single,2,2,2,Sales,954,46,6632,12388,13,0,8,No,3,9,8,7,3,1
0,23,Travel_Rarely,Single,10,1,1,Research & Development,310,79,3505,19630,18,1,8,No,3,2,2,2,0,2
0,34,Travel_Rarely,Single,2,3,2,Sales,304,60,6274,18686,22,1,8,No,5,6,6,5,1,4
0,36,Non-Travel,Single,8,4,3,Sales,1434,76,7587,14229,15,1,8,No,1,10,10,7,0,9
0,52,Non-Travel,Married,19,4,1,Research & Development,715,41,4258,26589,18,0,8,No,3,5,4,3,1,2
0,26,Travel_Frequently,Divorced,1,2,1,Research & Development,575,71,4364,5288,14,3,8,No,2,5,2,2,2,0
0,29,Travel_Rarely,Married,27,3,2,Research & Development,657,66,4335,25549,12,4,8,No,3,11,8,7,1,1
0,34,Travel_Rarely,Single,1,4,1,Research & Development,182,72,3280,13551,16,2,8,No,2,10,4,2,1,3
0,54,Travel_Rarely,Divorced,19,4,2,Research & Development,376,95,5485,22670,11,9,8,Yes,4,9,5,3,1,4
0,27,Travel_Frequently,Married,8,1,2,Sales,829,84,4342,24008,19,0,8,No,3,5,4,2,1,1
0,37,Travel_Rarely,Divorced,10,1,1,Research & Development,571,82,2782,19905,13,0,8,Yes,3,6,5,3,4,3
0,38,Travel_Frequently,Single,2,4,2,Research & Development,240,75,5980,26085,12,6,8,Yes,2,17,15,7,4,12
0,34,Travel_Rarely,Single,2,4,1,Research & Development,121,86,4381,7530,11,1,8,No,3,6,6,5,1,3
0,35,Travel_Rarely,Married,8,4,1,Sales,384,72,2572,20317,16,1,8,No,1,3,3,2,0,2
0,30,Travel_Rarely,Married,1,3,1,Research & Development,921,38,3833,24375,21,3,8,No,2,7,2,2,0,2
0,40,Travel_Frequently,Married,2,2,2,Research & Development,791,38,4244,9931,24,1,8,No,2,8,8,7,3,7
0,34,Travel_Rarely,Married,8,2,2,Sales,1111,93,6500,13305,17,5,8,No,1,6,3,2,1,2
0,42,Travel_Frequently,Divorced,8,3,5,Research & Development,570,66,18430,16225,13,1,8,No,4,24,24,7,14,9
0,24,Non-Travel,Divorced,9,3,1,Research & Development,1092,60,2694,26551,11,1,8,No,4,1,1,0,0,0
0,52,Travel_Rarely,Married,11,4,2,Research & Development,1325,82,3149,21821,20,8,8,No,3,9,5,2,1,4
0,50,Travel_Rarely,Married,2,3,4,Research & Development,691,64,17639,6881,16,5,8,No,3,30,4,3,0,3
0,33,Travel_Rarely,Married,7,3,3,Research & Development,213,49,11691,25995,11,0,8,No,3,14,13,9,3,7
0,47,Travel_Rarely,Married,2,2,4,Research & Development,202,33,16752,12982,11,1,8,Yes,3,26,26,14,3,0
0,36,Travel_Rarely,Married,1,3,2,Research & Development,676,35,5228,23361,15,0,8,No,2,10,9,7,0,5
0,29,Travel_Rarely,Married,23,2,1,Research & Development,1252,81,2700,23779,24,1,8,No,3,10,10,7,0,7
0,35,Travel_Rarely,Single,1,4,1,Research & Development,1258,40,2506,13301,13,3,8,No,0,7,2,2,2,2
0,42,Travel_Rarely,Married,1,2,2,Research & Development,932,43,6062,4051,13,9,8,Yes,4,8,4,3,0,2
0,36,Travel_Rarely,Married,13,3,1,Human Resources,1041,36,2143,25527,13,4,8,No,2,8,5,2,0,4
0,32,Travel_Rarely,Married,4,3,2,Research & Development,859,98,6162,19124,12,1,8,No,3,14,14,13,6,8
0,40,Travel_Frequently,Single,16,4,2,Research & Development,720,51,5094,11983,14,6,8,No,6,10,1,0,0,0
0,30,Travel_Rarely,Single,2,3,2,Research & Development,946,52,6877,20234,24,5,8,Yes,4,12,0,0,0,0
0,45,Travel_Rarely,Single,2,3,1,Research & Development,252,95,2274,6153,14,1,8,No,3,1,1,0,0,0
0,42,Travel_Rarely,Married,29,3,2,Research & Development,933,98,4434,11806,13,1,8,No,3,10,9,8,7,8
0,38,Travel_Frequently,Divorced,12,3,2,Research & Development,471,45,6288,4284,15,2,8,No,3,13,4,3,1,2
0,34,Travel_Frequently,Single,16,4,1,Research & Development,702,100,2553,8306,16,1,8,No,3,6,5,2,1,3
0,43,Travel_Rarely,Married,14,2,4,Research & Development,589,94,17159,5200,24,6,8,No,3,22,4,1,1,0
0,27,Travel_Rarely,Divorced,5,1,3,Research & Development,269,42,12808,8842,16,1,8,Yes,3,9,9,8,0,8
0,35,Travel_Rarely,Single,7,3,3,Research & Development,950,59,10221,18869,21,3,8,No,3,17,8,5,1,6
0,28,Travel_Rarely,Married,2,4,2,Sales,760,81,4779,3698,20,1,8,Yes,2,8,8,7,7,5
0,34,Travel_Rarely,Married,3,2,1,Human Resources,829,88,3737,2243,19,0,8,No,1,4,3,2,0,2
0,27,Non-Travel,Married,3,3,1,Research & Development,443,50,1706,16571,11,1,8,No,6,0,0,0,0,0
0,51,Travel_Rarely,Married,26,4,4,Sales,1318,66,16307,5594,14,2,8,No,2,29,20,6,4,17
0,44,Travel_Rarely,Single,4,3,2,Research & Development,625,50,5933,5197,12,9,8,No,2,10,5,2,2,3
0,25,Travel_Rarely,Single,2,1,1,Research & Development,180,65,3424,21632,13,7,8,No,3,6,4,3,0,1
0,33,Travel_Rarely,Divorced,1,3,2,Sales,586,48,4037,21816,22,1,8,No,5,9,9,8,0,8
0,35,Travel_Rarely,Single,27,1,1,Research & Development,1343,53,2559,17852,11,1,8,No,3,6,6,5,1,1
0,36,Travel_Rarely,Married,1,2,2,Sales,928,56,6201,2823,14,1,8,Yes,1,18,18,14,4,11
0,32,Travel_Rarely,Divorced,13,4,2,Sales,117,73,4403,9250,11,2,8,No,3,8,5,2,0,3
0,30,Travel_Frequently,Divorced,5,4,1,Research & Development,1012,75,3761,2373,12,9,8,No,3,10,5,4,0,3
0,53,Travel_Rarely,Married,7,2,3,Sales,661,78,10934,20715,18,7,8,Yes,3,35,5,2,0,4
0,45,Travel_Rarely,Divorced,9,3,3,Sales,930,74,10761,19239,12,4,8,Yes,2,18,5,4,0,2
0,32,Travel_Rarely,Married,8,2,2,Research & Development,638,91,5175,22162,12,5,8,No,3,9,5,3,1,3
0,52,Travel_Frequently,Married,25,4,4,Research & Development,890,81,13826,19028,22,3,8,No,3,31,9,8,0,0
0,37,Travel_Rarely,Divorced,16,4,2,Sales,342,66,6334,24558,19,4,8,No,2,9,1,0,0,0
0,28,Travel_Rarely,Divorced,8,2,1,Human Resources,1169,63,4936,23965,13,1,8,No,6,6,5,1,0,4
0,22,Travel_Rarely,Married,1,2,2,Research & Development,1230,33,4775,19146,22,6,8,No,2,4,2,2,2,2
0,44,Travel_Rarely,Married,8,4,1,Research & Development,986,62,2818,5044,24,2,8,Yes,2,10,3,2,0,2
0,42,Travel_Frequently,Single,2,1,1,Research & Development,1271,35,2515,9068,14,5,8,Yes,2,8,2,1,2,2
0,36,Travel_Rarely,Married,8,3,1,Human Resources,1278,77,2342,8635,21,0,8,No,3,6,5,4,0,3
0,25,Travel_Rarely,Married,3,1,2,Sales,141,98,4194,14363,18,1,8,Yes,3,5,5,3,0,3
0,35,Travel_Rarely,Married,9,3,3,Research & Development,607,66,10685,23457,20,1,8,Yes,2,17,17,14,5,15
0,32,Non-Travel,Divorced,1,3,1,Research & Development,300,61,2314,9148,12,0,8,No,2,4,3,0,0,2
0,25,Travel_Rarely,Married,4,1,2,Sales,583,87,4256,18154,12,1,8,No,1,5,5,2,0,3
0,49,Travel_Rarely,Married,1,3,1,Research & Development,1418,36,3580,10554,16,2,8,No,2,7,4,2,0,2
0,24,Non-Travel,Married,4,1,1,Research & Development,1269,46,3162,10778,17,0,8,No,2,6,5,2,3,4
0,32,Travel_Frequently,Married,5,2,2,Sales,379,48,6524,8891,14,1,8,No,3,10,10,8,5,3
0,38,Travel_Rarely,Married,9,3,1,Sales,395,98,2899,12102,19,0,8,No,3,3,2,2,1,2
0,42,Travel_Rarely,Married,3,3,2,Research & Development,1265,95,5231,23726,13,2,8,Yes,1,17,5,3,1,3
0,31,Travel_Rarely,Married,11,4,1,Research & Development,1222,48,2356,14871,19,3,8,Yes,2,8,6,4,0,2
0,53,Travel_Rarely,Married,8,3,4,Sales,868,73,11836,22789,14,5,8,No,3,28,2,0,2,2
0,35,Travel_Rarely,Married,25,3,3,Research & Development,672,78,10903,9129,16,3,8,No,2,16,13,10,4,8
0,37,Travel_Frequently,Married,21,2,1,Sales,1231,54,2973,21222,15,5,8,No,3,10,5,4,0,0
0,53,Travel_Rarely,Single,23,4,4,Research & Development,102,72,14275,20206,18,6,8,No,0,33,12,9,3,8
0,43,Travel_Frequently,Married,1,3,2,Research & Development,422,33,5562,21782,13,4,8,No,2,12,5,2,2,2
0,47,Travel_Rarely,Married,2,2,2,Sales,249,35,4537,17783,22,0,8,Yes,2,8,7,6,7,7
0,37,Non-Travel,Single,19,2,3,Sales,1252,32,7642,4814,13,1,8,Yes,2,10,10,0,0,9
0,50,Non-Travel,Divorced,2,4,4,Research & Development,881,98,17924,4544,11,1,8,No,3,31,31,6,14,7
0,39,Travel_Rarely,Married,2,3,2,Human Resources,1383,42,5204,7790,11,8,8,No,2,13,5,4,0,4
0,33,Travel_Rarely,Divorced,3,2,1,Human Resources,1075,57,2277,22650,11,3,8,Yes,4,7,4,3,0,3
0,29,Travel_Rarely,Divorced,7,1,1,Research & Development,1086,62,2532,6054,14,6,8,No,5,8,4,3,0,3
0,44,Travel_Rarely,Married,9,2,1,Research & Development,661,61,2559,7508,13,1,8,Yes,0,8,8,7,7,1
0,28,Travel_Rarely,Single,5,4,2,Sales,821,98,4908,24252,14,1,8,No,3,4,4,2,0,2
0,43,Travel_Rarely,Divorced,8,3,2,Research & Development,177,55,4765,23814,21,4,8,No,2,4,1,0,0,0
0,36,Travel_Rarely,Married,14,1,2,Research & Development,1425,68,6586,4821,17,0,8,Yes,2,17,16,8,4,11
0,47,Travel_Rarely,Single,2,4,1,Sales,1454,65,3294,13137,18,1,8,Yes,3,3,3,2,1,2
0,28,Travel_Rarely,Divorced,9,3,1,Research & Development,995,77,2377,9834,18,5,8,No,2,6,2,2,2,2
0,27,Travel_Rarely,Single,4,3,1,Research & Development,618,76,2318,17808,19,1,8,No,2,1,1,1,0,0
0,34,Travel_Rarely,Divorced,10,3,1,Research & Development,546,83,2008,6896,14,1,8,No,3,1,1,0,1,0
0,42,Travel_Rarely,Single,14,2,2,Sales,462,68,6244,7824,17,7,8,No,6,10,5,4,0,3
0,33,Travel_Rarely,Single,1,4,1,Research & Development,1198,100,2799,3339,11,3,8,Yes,1,6,3,2,0,2
0,58,Travel_Rarely,Divorced,5,3,3,Research & Development,1272,37,10552,9255,13,2,8,Yes,3,24,6,0,0,4
0,31,Travel_Rarely,Married,7,4,1,Sales,154,41,2329,11737,15,3,8,No,2,13,7,7,5,2
0,35,Travel_Rarely,Married,21,1,2,Research & Development,1137,51,4014,19170,25,1,8,Yes,2,10,10,6,0,7
0,49,Travel_Rarely,Married,8,2,3,Research & Development,527,51,7403,22477,11,4,8,No,3,29,26,9,1,7
0,48,Travel_Rarely,Married,20,4,1,Research & Development,1469,51,2259,5543,17,4,8,No,2,13,0,0,0,0
0,31,Non-Travel,Married,20,2,2,Sales,1188,45,6932,24406,13,1,8,No,2,9,9,8,0,0
0,36,Travel_Rarely,Single,7,4,1,Research & Development,188,65,4678,23293,18,2,8,No,6,8,6,2,0,1
0,38,Travel_Rarely,Married,1,3,3,Research & Development,1333,80,13582,16292,13,1,8,No,3,15,15,12,5,11
0,32,Non-Travel,Married,1,3,1,Research & Development,1184,70,2332,3974,20,6,8,No,3,5,3,0,0,2
0,40,Travel_Rarely,Divorced,10,4,3,Sales,658,67,9705,20652,12,2,8,No,2,11,1,0,0,0
0,26,Travel_Frequently,Single,1,3,2,Sales,1283,52,4294,11148,12,1,8,No,2,7,7,7,0,7
0,41,Travel_Rarely,Single,6,3,1,Research & Development,263,59,4721,3119,13,2,8,Yes,3,20,18,13,2,17
0,36,Travel_Rarely,Single,2,4,1,Research & Development,938,79,2519,12287,21,4,8,No,6,16,11,8,3,9
0,31,Travel_Rarely,Married,12,3,2,Research & Development,616,41,5855,17369,11,0,8,Yes,2,10,9,7,8,5
0,40,Travel_Frequently,Divorced,9,4,1,Research & Development,1469,35,3617,25063,14,8,8,Yes,2,3,1,1,0,0
0,32,Travel_Rarely,Married,3,4,2,Research & Development,498,93,6725,13554,12,1,8,No,2,8,8,7,6,3
0,33,Travel_Rarely,Single,1,3,2,Research & Development,1069,42,6949,12291,14,0,8,No,3,6,5,0,1,4
0,45,Non-Travel,Married,4,2,2,Research & Development,805,57,4447,23163,12,1,8,No,5,9,9,7,0,8
0,29,Travel_Frequently,Married,20,3,1,Sales,1404,84,2157,18203,15,1,8,No,5,3,3,1,0,2
0,35,Travel_Rarely,Married,18,3,2,Sales,1219,86,4601,6179,16,1,8,No,3,5,5,2,1,0
0,52,Travel_Rarely,Married,1,2,4,Research & Development,1053,70,17099,13829,15,2,8,No,2,26,9,8,7,8
0,53,Travel_Rarely,Divorced,2,2,4,Sales,1376,45,14852,13938,13,6,8,No,3,22,17,13,15,2
0,30,Travel_Rarely,Divorced,8,2,3,Sales,231,62,7264,9977,11,5,8,No,2,10,8,4,7,7
0,38,Non-Travel,Single,10,3,2,Sales,152,85,5666,19899,13,1,8,Yes,1,6,5,3,1,3
0,35,Travel_Rarely,Divorced,3,4,3,Sales,882,92,7823,6812,13,6,8,No,2,12,10,9,0,8
0,39,Travel_Rarely,Single,2,5,3,Sales,903,41,7880,2560,18,0,8,No,3,9,8,7,0,7
0,47,Travel_Frequently,Divorced,16,4,2,Research & Development,1379,64,5067,6759,19,1,8,Yes,3,20,19,10,2,7
0,36,Non-Travel,Divorced,8,4,2,Sales,1229,84,5079,25952,13,4,8,No,3,12,7,7,0,7
0,33,Non-Travel,Single,17,3,4,Sales,722,38,17444,20489,11,1,8,No,2,10,10,8,6,0
0,33,Travel_Rarely,Single,13,1,1,Research & Development,461,53,3452,17241,18,3,8,No,4,5,3,2,0,2
0,45,Travel_Rarely,Divorced,1,4,1,Research & Development,974,91,2270,11005,14,3,8,No,2,8,5,3,0,2
0,50,Travel_Rarely,Divorced,1,2,4,Research & Development,1126,66,17399,6615,22,9,8,No,1,32,5,4,1,3
0,33,Travel_Frequently,Married,1,4,2,Research & Development,827,84,5488,20161,13,1,8,Yes,2,6,6,5,1,2
0,41,Travel_Frequently,Divorced,9,3,5,Research & Development,840,64,19419,3735,17,2,8,No,2,21,18,16,0,11
0,27,Travel_Rarely,Married,16,4,1,Research & Development,1134,37,2811,12086,14,9,8,No,2,4,2,2,2,2
0,45,Non-Travel,Married,23,2,2,Research & Development,248,42,3633,14039,15,1,8,Yes,2,9,9,8,0,8
0,47,Travel_Rarely,Single,4,2,2,Sales,955,83,4163,8571,17,1,8,Yes,0,9,9,0,0,7
0,50,Travel_Rarely,Married,24,3,4,Research & Development,939,95,13973,4161,18,3,8,Yes,2,22,12,11,1,5
0,38,Travel_Frequently,Married,10,1,1,Research & Development,1391,66,2684,12127,17,0,8,No,0,3,2,1,0,2
0,46,Travel_Rarely,Divorced,7,2,3,Research & Development,566,75,10845,24208,13,6,8,No,3,13,8,7,0,7
0,24,Travel_Rarely,Divorced,17,1,2,Research & Development,1206,41,4377,24117,15,1,8,No,6,5,4,2,3,2
0,31,Travel_Frequently,Married,1,1,2,Research & Development,853,96,4148,11275,12,1,8,No,1,4,4,3,0,3
0,18,Non-Travel,Single,5,2,1,Research & Development,287,73,1051,13493,15,1,8,No,2,0,0,0,0,0
0,54,Travel_Rarely,Married,17,3,3,Research & Development,1441,56,10739,13943,11,8,8,No,2,22,10,7,0,8
0,35,Travel_Rarely,Divorced,25,4,3,Research & Development,583,57,10388,6975,11,1,8,Yes,3,16,16,10,10,1
0,30,Travel_Rarely,Married,8,2,3,Research & Development,153,73,11416,17802,12,0,8,Yes,4,9,8,7,1,7
0,26,Travel_Rarely,Married,2,2,2,Research & Development,1066,32,5472,3334,12,1,8,No,2,8,8,7,1,3
0,22,Travel_Rarely,Married,8,1,1,Research & Development,217,94,2451,6881,15,1,8,No,3,4,4,3,1,1
0,48,Travel_Rarely,Single,6,3,2,Research & Development,277,97,4240,13119,13,2,8,No,0,19,2,2,2,2
0,48,Travel_Rarely,Single,4,4,3,Research & Development,1355,78,10999,22245,14,7,8,No,3,27,15,11,4,8
0,41,Travel_Rarely,Single,7,2,2,Research & Development,549,42,5003,23371,14,6,8,No,6,8,2,2,2,1
0,39,Travel_Rarely,Married,1,1,4,Research & Development,466,65,12742,7060,16,1,8,No,3,21,21,6,11,8
0,27,Travel_Rarely,Married,2,4,2,Research & Development,1055,47,4227,4658,18,0,8,No,2,4,3,2,2,2
0,35,Travel_Rarely,Divorced,10,3,1,Research & Development,802,45,3917,9541,20,1,8,No,4,3,3,2,1,2
0,42,Travel_Rarely,Married,5,2,5,Sales,265,90,18303,7770,13,6,8,No,3,21,1,0,0,0
0,50,Travel_Rarely,Married,9,3,1,Research & Development,804,64,2380,20165,18,4,8,No,5,8,1,0,0,0
0,59,Travel_Rarely,Single,2,3,4,Research & Development,715,69,13726,21829,13,3,8,Yes,4,30,5,3,4,3
0,55,Travel_Frequently,Married,18,4,2,Research & Development,135,62,6385,12992,14,3,8,Yes,3,17,8,7,6,7
0,41,Non-Travel,Divorced,7,1,5,Research & Development,247,55,19973,20284,22,1,8,No,3,21,21,16,5,10
0,38,Travel_Rarely,Single,3,4,2,Sales,1035,42,6861,4981,12,8,8,Yes,1,19,1,0,0,0
0,44,Travel_Rarely,Married,28,3,4,Sales,1448,53,13320,11737,18,3,8,Yes,2,23,12,11,11,11
0,50,Non-Travel,Married,1,3,2,Sales,145,95,6347,24920,12,0,8,No,3,19,18,7,0,13
0,39,Travel_Frequently,Single,22,3,3,Research & Development,945,82,10880,5083,13,1,8,Yes,2,21,21,6,2,8
0,33,Non-Travel,Single,8,1,1,Sales,1038,88,2342,21437,19,0,8,No,2,3,2,2,2,2
0,45,Travel_Rarely,Married,11,2,4,Sales,1234,90,17650,5404,13,3,8,No,4,26,9,3,1,1
0,32,Non-Travel,Single,29,4,1,Research & Development,1109,69,4025,11135,12,9,8,No,2,10,8,7,7,7
0,34,Travel_Rarely,Divorced,1,4,2,Sales,216,75,9725,12278,11,0,8,No,2,16,15,1,0,9
0,59,Travel_Rarely,Married,1,2,3,Sales,1089,66,11904,11038,14,3,8,Yes,1,14,6,4,0,4
0,45,Travel_Rarely,Single,24,4,1,Human Resources,788,36,2177,8318,16,1,8,No,3,6,6,3,0,4
0,53,Travel_Frequently,Married,2,3,3,Sales,124,38,7525,23537,12,2,8,No,2,30,15,7,6,12
0,34,Travel_Rarely,Married,10,4,1,Sales,1333,87,2220,18410,19,1,8,Yes,2,1,1,1,0,0
0,28,Travel_Rarely,Married,10,1,1,Sales,1144,74,1052,23384,22,1,8,No,5,1,1,0,0,0
0,38,Travel_Frequently,Married,3,4,1,Research & Development,1186,44,2821,2997,16,3,8,No,2,8,2,2,2,2
0,50,Travel_Rarely,Married,2,4,5,Research & Development,1464,62,19237,12853,11,2,8,Yes,2,29,8,1,7,7
0,37,Travel_Rarely,Single,3,3,2,Research & Development,124,35,4107,13848,15,3,8,No,3,8,4,3,0,1
0,40,Travel_Rarely,Married,26,3,2,Sales,300,74,8396,22217,14,1,8,No,3,8,7,7,7,5
0,26,Travel_Frequently,Divorced,1,1,1,Research & Development,921,66,2007,25265,13,1,8,No,5,5,5,3,1,3
0,46,Travel_Rarely,Divorced,1,4,5,Research & Development,430,40,19627,21445,17,9,8,No,0,23,2,2,2,2
0,54,Travel_Rarely,Married,2,4,3,Sales,1082,41,10686,8392,11,6,8,No,4,13,9,4,7,0
0,56,Travel_Frequently,Married,9,3,1,Research & Development,1240,63,2942,12154,19,2,8,No,4,18,5,4,0,3
0,36,Travel_Rarely,Single,12,5,3,Research & Development,796,51,8858,15669,11,0,8,No,2,15,14,8,7,8
0,55,Non-Travel,Single,2,1,4,Research & Development,444,40,16756,17323,15,7,8,No,3,31,9,7,6,2
0,43,Travel_Rarely,Divorced,25,3,3,Sales,415,79,10798,5268,13,5,8,No,5,18,1,0,0,0
0,46,Travel_Rarely,Divorced,8,4,2,Research & Development,1003,74,4615,21029,23,8,8,Yes,2,19,16,13,1,7
0,26,Travel_Rarely,Married,1,2,1,Research & Development,192,59,3955,11141,16,1,8,No,2,6,5,3,1,3
0,30,Travel_Rarely,Married,20,3,2,Research & Development,1176,85,9957,9096,15,0,8,No,1,7,6,2,0,2
0,41,Travel_Rarely,Married,7,2,1,Research & Development,509,43,3376,18863,13,1,8,No,3,10,10,6,0,8
0,38,Travel_Rarely,Married,17,1,3,Research & Development,330,65,8823,24608,18,0,8,No,4,20,19,9,1,9
0,40,Travel_Rarely,Married,20,4,3,Research & Development,1492,61,10322,26542,20,4,8,No,6,14,11,10,11,1
0,27,Non-Travel,Married,8,5,1,Research & Development,1277,87,4621,5869,19,1,8,No,4,3,3,2,1,2
0,55,Travel_Frequently,Married,2,1,3,Research & Development,1091,65,10976,15813,18,3,8,No,4,23,3,2,1,2
0,28,Travel_Rarely,Single,10,3,2,Research & Development,857,59,3660,7909,13,3,8,No,4,10,8,7,1,7
0,33,Travel_Rarely,Divorced,5,3,3,Research & Development,654,34,7119,21214,15,4,8,No,2,9,3,2,1,2
0,28,Travel_Rarely,Divorced,15,2,1,Research & Development,895,50,2207,22482,16,1,8,No,5,4,4,2,2,2
0,34,Travel_Frequently,Single,3,1,2,Research & Development,618,45,7756,22266,17,0,8,No,1,7,6,2,0,4
0,37,Travel_Rarely,Divorced,10,4,2,Sales,309,88,6694,24223,14,2,8,Yes,5,8,1,0,0,0
0,42,Travel_Rarely,Married,2,2,4,Research & Development,469,35,17665,14399,17,0,8,No,3,23,22,6,13,7
0,33,Travel_Frequently,Married,7,3,2,Sales,970,30,4302,13401,17,0,8,No,3,4,3,2,0,2
0,34,Non-Travel,Married,3,4,1,Research & Development,697,40,2979,22478,17,3,8,No,2,6,0,0,0,0
0,48,Non-Travel,Single,1,4,4,Research & Development,1262,35,16885,16154,22,2,8,No,3,27,5,4,2,1
0,45,Non-Travel,Married,9,4,2,Sales,1050,65,5593,17970,13,1,8,No,2,15,15,10,4,12
0,52,Travel_Rarely,Single,7,4,3,Research & Development,994,87,10445,15322,19,7,8,No,4,18,8,6,4,0
0,38,Travel_Rarely,Divorced,10,4,3,Sales,770,73,8740,5569,14,0,8,Yes,2,9,8,7,2,7
0,29,Travel_Rarely,Divorced,28,4,1,Research & Development,1107,93,2514,26968,22,4,8,No,1,11,7,5,1,7
0,28,Travel_Rarely,Divorced,3,3,3,Research & Development,950,93,7655,8039,17,0,8,No,3,10,9,7,1,7
0,46,Travel_Rarely,Married,3,1,4,Sales,406,52,17465,15596,12,3,8,No,3,23,12,9,4,9
0,38,Travel_Rarely,Single,2,2,3,Sales,130,32,7351,20619,16,7,8,No,2,10,1,0,0,0
0,43,Travel_Frequently,Married,27,3,3,Research & Development,1082,83,10820,11535,11,8,8,No,1,18,8,7,0,1
0,40,Travel_Rarely,Single,14,3,5,Research & Development,1308,44,19626,17544,14,1,8,No,2,21,20,7,4,9
0,21,Travel_Rarely,Single,1,1,1,Research & Development,984,70,2070,25326,11,1,8,Yes,6,2,2,2,2,2
0,39,Non-Travel,Single,9,3,2,Research & Development,439,70,6782,8770,15,9,8,No,2,9,5,4,0,3
0,36,Non-Travel,Single,18,4,2,Research & Development,217,78,7779,23238,20,2,8,No,0,18,11,9,0,9
0,31,Travel_Frequently,Married,20,3,1,Sales,793,67,2791,21981,12,0,8,No,4,3,2,2,2,2
0,28,Travel_Rarely,Married,2,1,1,Research & Development,1451,67,3201,19911,17,0,8,No,2,6,5,3,0,4
0,35,Travel_Frequently,Divorced,11,2,2,Sales,1182,54,4968,18500,11,1,8,No,3,5,5,2,0,2
0,49,Travel_Rarely,Married,8,4,4,Sales,174,56,13120,11879,17,6,8,No,3,22,9,8,2,3
0,34,Travel_Frequently,Single,2,2,2,Research & Development,1003,95,4033,15834,11,2,8,No,3,5,3,2,0,2
0,29,Travel_Frequently,Divorced,10,3,1,Research & Development,490,61,3291,17940,14,0,8,No,2,8,7,5,1,1
0,42,Travel_Rarely,Single,29,3,2,Research & Development,188,56,4272,9558,19,4,8,No,3,16,1,0,0,0
0,29,Travel_Rarely,Married,8,1,2,Research & Development,718,79,5056,17689,15,1,8,Yes,2,10,10,7,1,2
0,38,Travel_Rarely,Married,1,3,1,Human Resources,433,37,2844,6004,13,1,8,No,2,7,7,6,5,0
0,28,Travel_Frequently,Divorced,6,3,1,Research & Development,773,39,2703,22088,14,1,8,Yes,2,3,3,1,0,2
0,41,Travel_Rarely,Married,12,4,1,Research & Development,167,46,4766,9051,11,3,8,Yes,4,6,1,0,0,0
0,37,Travel_Rarely,Divorced,25,2,2,Research & Development,367,52,5731,17171,13,7,8,No,2,9,6,2,1,3
0,27,Travel_Rarely,Married,6,3,1,Research & Development,199,55,2539,7950,13,1,8,No,0,4,4,2,2,2
0,34,Travel_Rarely,Married,9,1,2,Sales,1400,70,5714,5829,20,1,8,No,3,6,6,5,1,3
0,35,Travel_Rarely,Single,8,4,1,Human Resources,528,100,4323,7108,17,1,8,No,2,6,5,4,1,4
0,40,Travel_Frequently,Single,9,4,3,Research & Development,593,88,13499,13782,17,9,8,No,3,20,18,7,2,13
0,42,Travel_Rarely,Single,4,4,2,Sales,647,45,5155,2253,13,7,8,No,3,9,6,4,1,5
0,35,Travel_Rarely,Married,1,4,1,Research & Development,982,58,2258,16340,12,6,8,No,2,10,8,0,1,7
0,24,Travel_Rarely,Single,24,3,1,Research & Development,477,49,3597,6409,22,8,8,No,2,6,4,3,1,2
0,26,Travel_Rarely,Married,3,4,1,Research & Development,1384,82,4420,13421,22,1,8,No,2,8,8,7,0,7
0,30,Travel_Rarely,Married,10,3,2,Sales,852,72,6578,2706,18,1,8,No,3,10,10,3,1,4
0,40,Travel_Frequently,Married,26,2,2,Research & Development,902,92,4422,21203,13,3,8,Yes,3,16,1,1,0,0
0,35,Travel_Rarely,Divorced,2,3,3,Research & Development,819,44,10274,19588,18,2,8,No,2,15,7,7,6,4
0,34,Travel_Frequently,Single,1,3,2,Research & Development,669,97,5343,25755,20,0,8,No,3,14,13,9,4,9
